sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.Cage34.male.WT.CDAA.Taz600.2	Cage34	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2015-12-16 9:30	WT+CDAA+Taz600	CDAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA+Taz600	USA:CA:San Diego	28	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	128	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	3	128	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	600	Yes	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA+Taz600	Cage34.male.WT.CDAA.Taz600.2
10781.Cage34.male.WT.CDAA.Taz600.3	Cage34	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2015-12-16 9:30	WT+CDAA+Taz600	CDAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA+Taz600	USA:CA:San Diego	28	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	129	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	3	129	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	600	Yes	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA+Taz600	Cage34.male.WT.CDAA.Taz600.3
10781.Cage34.male.WT.CDAA.Taz600.4	Cage34	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2015-12-16 9:30	WT+CDAA+Taz600	CDAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA+Taz600	USA:CA:San Diego	28	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	130	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	3	130	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	600	Yes	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA+Taz600	Cage34.male.WT.CDAA.Taz600.4
10781.Cage34.male.WT.CDAA.Taz600.5	Cage34	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2015-12-16 9:30	WT+CDAA+Taz600	CDAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA+Taz600	USA:CA:San Diego	28	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	131	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	3	131	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	600	Yes	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA+Taz600	Cage34.male.WT.CDAA.Taz600.5
10781.Cage35.male.WT.CSAA5	Cage35	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CSAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	132	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	132	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CSAA	Cage35.male.WT.CSAA5
10781.Cage35.male.WT.CSAA6	Cage35	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CSAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	133	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	133	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CSAA	Cage35.male.WT.CSAA6
10781.Cage35.male.WT.CSAA7	Cage35	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CSAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	134	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	134	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CSAA	Cage35.male.WT.CSAA7
10781.Cage35.male.WT.CSAA8	Cage35	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CSAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	135	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	135	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CSAA	Cage35.male.WT.CSAA8
10781.Cage36.male.WT.CDAA6	Cage36	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CDAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	136	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	5	136	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA	Cage36.male.WT.CDAA6
10781.Cage36.male.WT.CDAA7	Cage36	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CDAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	137	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	5	137	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA	Cage36.male.WT.CDAA7
10781.Cage36.male.WT.CDAA8	Cage36	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CDAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	138	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	5	138	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA	Cage36.male.WT.CDAA8
10781.Cage36.male.WT.CDAA9	Cage36	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:00	WT+CDAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT+CDAA	USA:CA:San Diego	34	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	139	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	5	139	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT+CDAA	Cage36.male.WT.CDAA9
10781.Cage37.male.CD1d.CSAA1	Cage37	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:30	CD1d-/-+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/-+CSAA	USA:CA:San Diego	35	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	140	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	140	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/-+CSAA	Cage37.male.CD1d.CSAA1
10781.Cage37.male.CD1d.CSAA2	Cage37	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:30	CD1d-/-+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/-+CSAA	USA:CA:San Diego	35	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	141	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	141	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/-+CSAA	Cage37.male.CD1d.CSAA2
10781.Cage37.male.CD1d.CSAA3	Cage37	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:30	CD1d-/-+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/-+CSAA	USA:CA:San Diego	35	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	142	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	142	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/-+CSAA	Cage37.male.CD1d.CSAA3
10781.Cage37.male.CD1d.CSAA4	Cage37	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-22 9:30	CD1d-/-+CSAA	CSAA	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/-+CSAA	USA:CA:San Diego	35	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	143	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	1	143	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/-+CSAA	Cage37.male.CD1d.CSAA4
