sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.Cage46.female.Qa14	Cage46	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	54	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	172	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	172	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage46.female.Qa14
10781.Cage47.male.Qa23	Cage47	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	42	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	173	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	173	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage47.male.Qa23
10781.Cage47.male.Qa24	Cage47	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	42	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	174	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	174	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage47.male.Qa24
10781.Cage47.male.Qa25	Cage47	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	42	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	175	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	175	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage47.male.Qa25
10781.Cage47.male.Qa26	Cage47	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	42	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	176	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	176	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage47.male.Qa26
10781.Cage48.male.Qa27	Cage48	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	177	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	177	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage48.male.Qa27
10781.Cage48.male.Qa28	Cage48	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	178	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	178	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage48.male.Qa28
10781.Cage48.male.Qa29	Cage48	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	179	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	179	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage48.male.Qa29
10781.Cage48.male.Qa30	Cage48	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	180	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	180	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage48.male.Qa30
10781.Cage49.female.Qa15	Cage49	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	181	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	181	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage49.female.Qa15
10781.Cage49.female.Qa16	Cage49	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	182	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	182	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage49.female.Qa16
10781.Cage49.female.Qa17	Cage49	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	183	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	183	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage49.female.Qa17
10781.Cage49.female.Qa18	Cage49	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 9:30	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	44	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	184	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	184	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage49.female.Qa18
10781.Cage5.female.WT11	Cage5	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	2/10/16 9:00	WT	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	13	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	21	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	21	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage5.female.WT11
10781.Cage50.female.Qa19	Cage50	cotton swabs into sterile 0.6 ml Eppendorf tube	"Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis."	10/11/16 10:00	Qa-1-/-	Normal	TRUE	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	32	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	185	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	"Kumar Lab, UCSD"	TRUE	10781	0	0	185	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage50.female.Qa19
